Country,subset,question_label,answer,name
Latvia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Sylvia Thompson
Latvia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Michael Lee
Latvia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Herbert Bishop
Latvia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Hazel Littlefield
Latvia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Jerry Shrader
Latvia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Norma Skaggs
Latvia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,John Hayes
Malta,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Edward Taylor
Malta,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Felton Smith
Malta,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Judy Dubois
Malta,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ellen Deering
Malta,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Cindi Parks
Malta,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Peggy Finney
Malta,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Mary White
Malta,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Anthony Vogt
Malta,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Ernestine Li
Malta,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Lisa Poteet
Malta,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,William Hanes
Malta,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Karla Boyd
Malta,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,William May
Malta,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Matthew Mcgeeney
Malta,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Felton Smith
Netherlands,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Edward Baltimore
Netherlands,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Nicholas Ali
Netherlands,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Joshua Ahart
Netherlands,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,John Nicholson
Netherlands,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Eli Bender
Netherlands,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Dennis Austin
Netherlands,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Tara Hemmen
Netherlands,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Rosie Sumrall
Netherlands,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Jaime Stockman
Netherlands,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Mariano Nein
Netherlands,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Rosaura Boggs
Netherlands,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Sommer Muriel
Netherlands,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Angela Bethea
Netherlands,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Connie Dingus
Netherlands,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Catherine Meng
Poland,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Kimberly Strefeler
Poland,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Ruth Drew
Poland,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Robert Thomas
Poland,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Leah Gillis
Poland,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Zachary Andrew
Poland,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Malcom Smsith
Poland,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Vincent Witkowski
Poland,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Roy Condo
Poland,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Johnny Harlow
Poland,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,John Hayes
Poland,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Brandon Davila
Poland,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Stella Johnson
Poland,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Gary Smith
Poland,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Pedro Mcrae
Poland,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,April Jin
Portugal,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Eva Ventura
Portugal,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Wade Hughes
Portugal,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Rosie Sumrall
Portugal,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Richard Taylor
Portugal,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Irene Charpia
Portugal,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Carl Rodriguez
Portugal,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Lowell Glenn
Portugal,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Raymond Baillie
Portugal,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Ivan Wortman
Portugal,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ernestine Li
Portugal,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Chad Glover
Portugal,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Jean Teague
Portugal,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Michael Barber
Portugal,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Alana Olsen
Portugal,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Thomas Kinney
Romania,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Linda Richburg
Romania,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Laura Ioele
Romania,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Ricky Schultz
Romania,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Linda Meador
Romania,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Elizabeth Lamb
Romania,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,John Fowler
Romania,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Pamela Plunkett
Romania,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Sheldon Carbo
Romania,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Georgia Baker
Romania,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Anna Smith
Romania,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Loyd Rama
Romania,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Irene Charpia
Romania,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Cassie Adams
Romania,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Marc Nelson
Romania,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Karla Boyd
Sweden,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Betty Jacob
Sweden,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Daniel Etheridge
Sweden,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Jorge Howard
Sweden,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Peter Rogol
Sweden,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Michael Davis
Sweden,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,William Muscarella
Sweden,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Lisa Poteet
Sweden,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jessica Head
Sweden,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Isabel Gaines
Sweden,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Melissa Prado
Sweden,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Patrick Bouyer
Sweden,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Douglas Mayall
Sweden,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Christopher Duncan
Sweden,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Glenda Ray
Sweden,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Linda Meador
Slovenia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,William Vela
Slovenia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Terrell Palka
Slovenia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Ann Hendrix
Slovenia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Jackie Barragan
Slovenia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Dawn Maher
Slovenia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Fritz Grossman
Slovenia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Justin Klauer
Slovenia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jorge Riley
Slovenia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Karla Boyd
Slovenia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Dorian Gentry
Slovenia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Rosie Sumrall
Slovenia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Henry Fick
Slovenia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Roger Delgado
Slovenia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Madonna Bethea
Slovenia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Gladys Denmon
Slovakia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Mary Rivera
Slovakia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jackie Stansel
Slovakia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Jackie Stansel
Slovakia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Irene Charpia
Slovakia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jerry Farris
Slovakia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Lola Bedeau
Slovakia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Darrel Antilla
Slovakia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Eugenia Perez
Slovakia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Christopher Diaz
Slovakia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Raul Kennedy
Slovakia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,David White
Slovakia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Michael Lee
Slovakia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Julio Bennett
Slovakia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Alfred Mcelderry
Slovakia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Sabine Nunmaker
United Kingdom,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Shawn Keirnan
United Kingdom,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Troy Rowell
United Kingdom,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Christopher Seabrooke
United Kingdom,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Melissa Higgins
United Kingdom,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Antonia Thompson
United Kingdom,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Steven Lau
United Kingdom,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ronald Guerra
United Kingdom,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,John Edwards
United Kingdom,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Deloris Donohue
United Kingdom,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Frances Inouye
United Kingdom,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Lori Corbin
United Kingdom,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Frederick Richardson
United Kingdom,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Jacob Wolf
United Kingdom,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Margaret Avent
United Kingdom,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,James Dunn
