id,name,city,reg,customer
18328-189824,Jundiai Shopping,Sao Paulo,BR,Pamela Mayfield
15089-138507,Desembargador Eliseu Guilherme,Sao Paulo,BR,Margaret Martin
24299-237048,Shopping Metro Itaquera,Sao Paulo,BR,Tasha Febus
15290-159665,Anhembi Morumbi Centro,Sao Paulo,BR,Tonia Smith
16693-174504,"Rua Augusta, 1987",Sao Paulo,BR,Tricia Sands
15080-108726,Shopping Higienópolis,Sao Paulo,BR,Isiah Swift
15090-129744,Brascan Open Mall,Sao Paulo,BR,Robert Doney
25212-239906,CENU,Sao Paulo,BR,Ruth Williams
22198-218465,Tiete Plaza,Sao Paulo,BR,Andrea Lawson
15074-141446,Shopping Analia Franco,Sao Paulo,BR,Marcia Minarik
15070-138325,Rua Lavandisca,Sao Paulo,BR,Linda Richburg
18152-188284,Manoel da Nobrega,Sao Paulo,BR,Veronica Klein
15084-119365,Alameda Santos,Sao Paulo,BR,Candida Eidson
18059-187909,Market Place,Sao Paulo,BR,Lisa Juel
15068-127148,Top Center Shopping,Sao Paulo,BR,Nathanael Dejesus
25013-239489,Praca da Republica,Sao Paulo,BR,Kenneth Milian
15085-119387,Shopping Ibirapuera,Sao Paulo,BR,James Sanders
23771-231944,SP Market,Sao Paulo,BR,Charles Pratt
15078-106618,Morumbi Shopping New Wing,Sao Paulo,BR,Samuel Rogers
21604-212986,Universidade Mackenzie,Sao Paulo,BR,Leah Delatorre
17190-179664,RochaVera,Sao Paulo,BR,Kenneth Tibbs
19143-199070,JK Mall,Sao Paulo,BR,Michael Dew
15069-134020,Rua Joao Saad,Sao Paulo,BR,David Carrell
17660-184304,Trianon Paulista,Sao Paulo,BR,Coleman Offerdahl
20467-188924,Gomes de Carvalho,Sao Paulo,BR,Elizabeth Lamb
17023-178613,Mooca Plaza Shopping,Sao Paulo,BR,Jackie Stansel
16703-159666,Universidade Anhembi - Vila Olimpia,Sao Paulo,BR,Patrick Bouyer
15079-107036,Morumbi Shopping Saraiva,Sao Paulo,BR,Chris Gonzalez
18060-187907,Bandeira Paulista,Sao Paulo,BR,Desmond Joubert
20363-203440,Iguatemi Sorocaba,Sorocaba,BR,Christine Wade
20487-206084,Nassau Airport,Nassau,BS,Wilson Miller
19786-203064,Sheraton Cable Beach Resort,Nassau,BS,Peter Collard
32202-107597,Reef Atlantis,Nassau,BS,Ardis Cleek
31197-102257,Palmdale RCA Building,Nassau,BS,Connie Dingus
30707-155784,Charlotte Street,Nassau,BS,Fritz Grossman
32120-148724,Cable Cottage,Nassau,BS,Henry Woods
13053-153764,Atlantis #2,Nassau,BS,Steven Lau
18101-187804,Atlantis - Mayan Temple Pool Deck,Nassau,BS,Regena Lamanna
30656-99475,Marina Village at Atlantis,Nassau,BS,Belinda Williams
31288-104391,Harbour Bay,Nassau,BS,Addie Stanesic
19451-192064,Kingsview Market,Airdrie,CA,Travis Ostrowski
4808-103498,Sierra Springs,Airdrie,CA,Vivian Bieber
4937-124045,Tower Lane Mall,Airdrie,CA,Julie Whiteside
74745-97386,Safeway-Airdrie #281,Airdrie,CA,Kim Harvey
4997-137066,Dickson Crossing,Airdrie,CA,Deanna Hackwell
49107-265792,Save On Foods East Airdrie,Airdrie,CA,Terrell Palka
4457-85801,Banff Avenue Mall,Banff,CA,Susan Ellis
79618-113148,Safeway - Banff #208,Banff,CA,Ricky Schultz
5013-146204,Brewsters @ Banff Gondola,Banff,CA,Harriet Crespino
16143-152236,Gallerie Beaumnont,Beaumont,CA,Barbara Drury
74983-102402,Safeway - Brooks #852,Brooks,CA,Helene Goddard
18193-180784,The Bow,Calgary,CA,Micheal Schroeder
4773-103661,Genco Place,Calgary,CA,Felton Smith
28225-250192,Teavana - Calgary Eaton Centre,Calgary,CA,Albert Oliver
75131-65123,Sunterra Mkt - TransCanada Tower,Calgary,CA,Raul Harris
17369-170484,Western Canada Place,Calgary,CA,Hazel Reavis
4971-131631,Inglewood - 11th ST SE and 9th Ave,Calgary,CA,William Bryant
79606-106108,Safeway - Calgary #221,Calgary,CA,Dennis Ferreira
47125-238038,HMS HOST @ YYC Departures Internati,Calgary,CA,Alice Preston
70335-136373,Safeway-Calgary #292,Calgary,CA,Richard Sydow
4908-116204,Huntington Hills,Calgary,CA,Buford Dougherty
74996-104506,Safeway - Calgary 2243,Calgary,CA,Jack Murray
4308-1512,Douglas Square,Calgary,CA,Flossie Henderson
4381-16457,Brentwood Village NW,Calgary,CA,Dennis Austin
28550-250189,Teavana - Chinook Centre,Calgary,CA,Charlie Mendoza
4549-94631,Tuscany Drive Market,Calgary,CA,William Matley
74678-97415,Safeway-Calgary #293,Calgary,CA,Linda White
22864-223124,Jamieson Place SW,Calgary,CA,Kent Schultz
4751-104207,Beacon Hill - Sarcee & 112th Ave,Calgary,CA,Jacqueline Boyer
28650-250208,Teavana - Sunridge Mall,Calgary,CA,Pamela Collins
16668-165944,Deer Valley Marketplace,Calgary,CA,James Laidlaw
15406-157545,YYC-Calgary International Arrivals,Calgary,CA,Sharon Lewis
5188-138106,Shepard Centre Indigo,Calgary,CA,Alfred Mcelderry
74984-102932,Safeway - Calgary #212,Calgary,CA,David Petri
16359-159646,Delta Bow Valley,Calgary,CA,Paul Crawford
25262-240370,Nexen Building,Calgary,CA,Judy Mountain
21081-207145,Suncor Plus +15,Calgary,CA,Elaine Jusino
18180-143144,Silverado Marketplace,Calgary,CA,Mario Walker
4836-106373,85th St & 9th Ave SW,Calgary,CA,Jamie Clure
4513-93211,The Core,Calgary,CA,David Walker
79713-123485,Safeway-Calgary #2000,Calgary,CA,Juan Garguilo
16971-170564,Gates of Walden,Calgary,CA,Francine White
47032-252217,Sunterra Westmarket,Calgary,CA,Tammie Denniston
3494-141218,Sunterra @ Westjet Offices,Calgary,CA,Ernestine Li
4325-1513,Crowfoot Chapters,Calgary,CA,Terry Gates
74853-100964,Safeway - Calgary #202,Calgary,CA,Jacob Wolf
4411-9638,Willow Park Village,Calgary,CA,Diane Hollister
4734-104317,Bankers Hall Plus +15,Calgary,CA,Stella Johnson
4275-64439,Westhills,Calgary,CA,Ariana Durr
4316-1681,Centre St & 9 Ave N,Calgary,CA,Verda Hawkins
4543-95050,Coventry Hills,Calgary,CA,Priscilla Bohman
4280-1000,Britannia,Calgary,CA,Darrell Guzman
4273-876,Glenmore Landing,Calgary,CA,Darrel Antilla
1549-108548,Safeway - Calgary #263,Calgary,CA,Russell Gaither
4567-96456,The Bridges,Calgary,CA,Ariana Durr
74832-99496,Safeway - Calgary #2211,Calgary,CA,Mary Eiselein
75779-94250,"YYC Calg N Processor, Retail Hall",Calgary,CA,Robert Williams
4244-877,Northland Plaza,Calgary,CA,Jessica Head
4242-875,Kensington,Calgary,CA,Diana Deaton
74471-96065,Safeway-Calgary #2704,Calgary,CA,Bruce Price
79555-106107,Safeway - Calgary #287,Calgary,CA,Daniel Etheridge
4736-103822,Calgary House,Calgary,CA,Jim Appling
79566-103261,Safeway - Calgary #276,Calgary,CA,Rosemary Vossen
17310-177744,Bankview,Calgary,CA,Malcom Smsith
26826-244166,East Hills,Calgary,CA,Jesse Barrios
4324-1302,Gateway South Chapters,Calgary,CA,Kevin Murphy
4272-1075,4 St & 23 Ave SW,Calgary,CA,Irene Charpia
75596-80782,YYC Calgary Central Hall FB,Calgary,CA,Malcom Smsith
47118-238035,HMS HOST @ YYC Departures Transbord,Calgary,CA,Dawn Maher
4876-107838,Sundance,Calgary,CA,Jason Curry
4988-139545,Newport Village,Calgary,CA,Grace Arp
4781-104565,Sarcee Plaza 37St & 45Ave SW,Calgary,CA,Willie Phung
4446-79061,Kingsland Plaza,Calgary,CA,James Hayek
4930-106303,London Towne Square,Calgary,CA,Gary Ridley
4392-12831,Chinook Chapters,Calgary,CA,Maria Muse
3138-135605,Southcentre,Calgary,CA,Wallace Drum
4601-97847,Deerfoot Meadows,Calgary,CA,Michael Waits
4413-13201,Marda Loop,Calgary,CA,Luz Coleman
4878-119106,Scotia Centre,Calgary,CA,Flora Rosecrans
72478-15113,YYC Calgary Term A,Calgary,CA,John Hall
4853-107841,52St & McIvor Blvd SE,Calgary,CA,Regina Scheller
74854-100260,Safeway - Calgary #2730,Calgary,CA,Stephen Cooper
74714-97382,Safeway-Calgary #291,Calgary,CA,Betty Jacob
4917-119105,Aspen Landing,Calgary,CA,Kathleen Hodges
4619-98394,Millrise Centre,Calgary,CA,Marjorie Tuplano
4423-63940,16th Ave & 11 Street NW,Calgary,CA,Ricky Schultz
74746-97383,Safeway-Calgary #288,Calgary,CA,Beverley Glover
4602-94979,Southtrail,Calgary,CA,Connie Gould
4504-93340,Signal Hill Indigo,Calgary,CA,Jody Cook
23241-227404,Elbow & Southland,Calgary,CA,Frank Lazarine
79698-120206,Safeway Calgary - #227,Calgary,CA,John Smith
74985-102401,Safeway - Calgary #296,Calgary,CA,Andrew Bashir
7196-145352,Keynote Center,Calgary,CA,Leah Gillis
70002-120504,YYC Gate a16,Calgary,CA,Luis Marchan
4403-15393,Westbrook Mall,Calgary,CA,Tiara Smittle
4559-95425,Market Mall East,Calgary,CA,April Jin
4864-103821,Creekside,Calgary,CA,Idalia Correa
75976-100261,The Westin Calgary,Calgary,CA,Terrell Palka
4848-107725,Devon Tower,Calgary,CA,Robert Jensen
22865-223125,8th Avenue Place,Calgary,CA,Kenneth Freund
4399-29216,Panorama Hills,Calgary,CA,Bruce Hernandez
74942-102406,Safeway - Calgary #294,Calgary,CA,Betty Martinez
4819-105807,Hotel Arts,Calgary,CA,Janine Freels
22945-207164,McKnight Blvd & Avation Rd,Calgary,CA,Alejandro Escobar
17004-164724,Royal Oak,Calgary,CA,Jennifer Burges
74744-97387,Safeway-Calgary #280,Calgary,CA,John Sharp
4383-14851,Country Hills,Calgary,CA,Robin Anguiano
16972-175068,Market Mall SC West,Calgary,CA,Joseph Tong
28637-250185,Teavana - Market Mall,Calgary,CA,Anna Williams
74907-101612,Safeway - Calgary #285,Calgary,CA,Amanda Champ
4099-105511,Quarry Park,Calgary,CA,Mattie Jones
4134-141704,Safeway-Calgary #874,Calgary,CA,Virginia Ludwig
4261-929,17 Avenue SW,Calgary,CA,Michael Saunders
15548-64121,U of Calgary - Seasons Bookstore,Calgary,CA,Daniel Smith
47120-238037,HMS HOST @ YYC Arrivals Internation,Calgary,CA,Luis Arsenault
18259-176605,U of Calgary-Yamnuska Hall,Calgary,CA,Shawn Keirnan
28463-250183,Teavana - Marlborough Mall,Calgary,CA,Roger Hendrickson
4382-16455,Intact Place,Calgary,CA,Amy Dennis
4412-48899,Bankers Hall Main floor,Calgary,CA,Bradley Madison
75487-115268,Compass @ Southern Alberta Institut,Calgary,CA,Gertrude Mattern
4537-95048,Evergreen,Calgary,CA,Foster Coleman
27311-246876,Save On Foods - Seton,Calgary,CA,Stanford Morgan
4935-121504,Bow Valley Square,Calgary,CA,Helen Raphael
74831-99495,Safeway - Calgary #2117,Calgary,CA,Charles Pratt
4809-103829,Livingston Place,Calgary,CA,Stephen Walker
4735-104203,Atrium 1 - 5th Ave & 8th St,Calgary,CA,John Sharp
74484-96467,Safeway-Calgary #2222,Calgary,CA,Darlene Wiens
72476-4596,Calgary Marriott,Calgary,CA,Gertrude Mattern
4875-119885,Memorial & Edmonton Trail,Calgary,CA,Arlene Oday
4725-99845,Sunridge Mall - Level 1,Calgary,CA,Jacob Wolf
28155-241104,"Univeristy of Calgary, Crowsnest",Calgary,CA,Brett Green
4250-932,Dalhousie Station Chapters,Calgary,CA,Angel Bashir
20883-207365,Bowfort Road,Calgary,CA,Gerald Grant
4844-110584,Wellington Square,Calgary,CA,Christine Sadowski
4385-2785,Sunridge Chapters,Calgary,CA,Amie Rosales
4587-96728,Suncor main floor,Calgary,CA,Melvin Marc
4447-77821,Chinook North,Calgary,CA,Ethel Shull
26267-206924,The District,Calgary,CA,Tina Rowland
4437-75580,12 Ave & 8th Street SW,Calgary,CA,Jason Curry
18774-159648,Fairmont Palliser Calgary,Calgary,CA,Kenneth Johannsen
4769-103376,Crowfoot Village,Calgary,CA,Maude Payne
74971-103259,Safeway - Camrose #821,Camrose,CA,Roberta Cruz
4197-140458,Camrose,Camrose,CA,Kim Taylor
4462-86400,Mountain Side Village,Canmore,CA,Timothy Sanchez
79562-106106,Safeway - Canmore #2244,Canmore,CA,Gary Ridley
19164-169105,Chestermere Station,Chestermere,CA,James Fairbanks
74688-96475,Safeway-Chestermere #2731,Chestermere,CA,Barbara Ramirez
4626-99131,Cochrane City Centre,Cochrane,CA,Anne Muller
74829-100385,Safeway - Cochrane #2219,Cochrane,CA,Leah Delatorre
4931-125724,111 St & Ellerslie Rd,Edmonton,CA,Anna Cordova
4390-20920,Sherwood Park Chapters,Edmonton,CA,Adam Pierce
74483-96466,Safeway-Edmonton #861,Edmonton,CA,James Chavez
23089-214744,Calgary Trail South,Edmonton,CA,Christina Jacobs
74961-102938,Safeway - Edmonton #808,Edmonton,CA,Linda Meador
48302-256337,Grand Villa Casino,Edmonton,CA,Myrtle Mangiafico
4778-106692,HSBC Bank Place,Edmonton,CA,Ruth Drew
4467-250431,Edmonton City Centre,Edmonton,CA,William Alvear
4334-1770,Strathcona Chapters,Edmonton,CA,Elisabeth Jackson
16457-159644,University of Alberta Engineering,Edmonton,CA,Flora Rosecrans
4974-138245,Indigo - Northtown Mall,Edmonton,CA,Donald Tate
4360-6146,Jasper Ave & 109 St,Edmonton,CA,Jack Chastain
4712-102814,170th St & 100th Ave,Edmonton,CA,Vincent Witkowski
28112-248985,Save on Foods - Lewis Estates,Edmonton,CA,Betty Fratus
79595-108551,Safeway - Edmonton #841,Edmonton,CA,Michael Segal
4404-30259,High Street,Edmonton,CA,Sarah Wilson
4311-825,104th Ave.&112th St.,Edmonton,CA,Pura Regan
4969-122128,Oxford Park,Edmonton,CA,Don Fugate
4622-97838,Wolf Willow,Edmonton,CA,Madeleine Abramson
29867-240906,Centre For Applied Technology,Edmonton,CA,Leah Gillis
4618-98388,Kingsway Ave & 117St,Edmonton,CA,Sandra Simon
79591-102936,Safeway - Edmonton #809,Edmonton,CA,Robert Hurley
79612-102940,Safeway - Edmonton #845,Edmonton,CA,Marjorie Tuplano
4797-251564,Tamarack,Edmonton,CA,Matthew Little
4289-776,South Pointe Chapters,Edmonton,CA,William Schlenz
4096-130484,Commerce Place,Edmonton,CA,Pedro Palmer
22119-214745,College Plaza,Edmonton,CA,John Yamashita
28548-250125,Teavana - West Edmonton,Edmonton,CA,John Rocco
4672-100582,99th Ave & 105 Street,Edmonton,CA,Kimberly Strefeler
47435-247117,50th Street Market,Edmonton,CA,Gary Gilliam
4108-139065,North Town Mall 97 St & 137 Ave,Edmonton,CA,Paul Hohlstein
4505-93335,South Edmonton Common Indigo,Edmonton,CA,Jama Pierce
74500-96848,Safeway-Edmonton #814,Edmonton,CA,Anne Johnson
4479-91365,Terwilliger Gardens,Edmonton,CA,Jody Cook
75483-108258,NAIT Common Market,Edmonton,CA,Billy May
4528-93524,Whyte Avenue,Edmonton,CA,Jane Jackson
47083-256668,Currents of Windermere,Edmonton,CA,Floyd Robles
15390-153487,Kingsway Mall,Edmonton,CA,Dolores Knox
4331-1859,West Edmonton Mall Chapters,Edmonton,CA,Jama Pierce
48191-261884,Londonderry Mall,Edmonton,CA,Susan Lawton
5015-145348,University of Alberta - Cameron Lib,Edmonton,CA,Kenneth Terry
20542-188767,Upper Windermere,Edmonton,CA,Marc Wilson
74970-102935,Safeway - Edmonton #2278,Edmonton,CA,Stephanie Lowery
74878-100505,Safeway - Edmonton #881,Edmonton,CA,Rose Thomas
4907-103832,Hampton Market,Edmonton,CA,Florencio Allred
4784-103640,The Grange,Edmonton,CA,Mary White
74760-97397,Safeway-Edmonton #877,Edmonton,CA,Freda Gomez
4541-94177,Empire Building,Edmonton,CA,Angele Smith
15628-157391,Aramark @ University of Alberta,Edmonton,CA,Deborah Thornton
16810-170744,Terrace Rd and 101 Ave,Edmonton,CA,Marcy Souder
4670-100005,Millwoods Town Centre,Edmonton,CA,James Legions
4286-775,Jasper Gates,Edmonton,CA,Benjamin Walker
20081-188768,Newcastle,Edmonton,CA,Leo Buchmeier
29208-238104,Brewery District on 104,Edmonton,CA,Don Fugate
4630-99174,23 Ave & 111 St,Edmonton,CA,Stella Johnson
4375-10283,Scona Market,Edmonton,CA,Debrah Williams
4450-82541,Skyview Power Centre,Edmonton,CA,Lori Paxson
4671-100371,Jasper Ave & 119 St,Edmonton,CA,Anna Smith
70001-123124,YEG Edmonton Transborder,Edmonton,CA,Mark Olsen
21476-177684,Courtyard-Edmonton Int'l Airport,Edmonton,CA,Mona Winston
19822-199289,Aramark @ Grant MacEwan Clock Tower,Edmonton,CA,Joel Garza
17200-172924,YEG G - 56,Edmonton,CA,Ida Thomason
5021-147847,Safeway - Edmonton #800,Edmonton,CA,Jerry Taylor
15190-149864,Manning Fwy & Manning,Edmonton,CA,Dawn Maher
4301-777,Depot 170 Chapters,Edmonton,CA,Timothy Sanchez
16314-168765,Aramark@ UoA-CCIS Faculty of Scienc,Edmonton,CA,Sabine Nunmaker
79611-102933,Safeway - Edmonton #802,Edmonton,CA,Patrick Odom
74935-102407,Safeway - Edmonton #838,Edmonton,CA,Jama Pierce
50329-273645,Sobeys Walker Edmonton,Edmonton,CA,Bryan Adams
74842-99498,Safeway - Edmonton #816,Edmonton,CA,Clement Horton
4820-30260,South Edmonton Commons,Edmonton,CA,Marlon Brown
6066-148788,West Edmonton Mall Ice Palace,Edmonton,CA,Billy May
4837-103833,South Park,Edmonton,CA,Holly Vincent
4939-128484,McLeod Park,Edmonton,CA,Charlie Mendoza
4680-101115,170th St & 90th Ave NW,Edmonton,CA,James Douglas
16391-168430,Safeway-Edmonton #887,Edmonton,CA,Christie Johnson
15557-155985,Southgate Mall,Edmonton,CA,Betty Prada
4943-120324,Ellerslie & Parsons,Edmonton,CA,John Fowler
70000-120609,YEG C7,Edmonton,CA,Lizzie Dowty
74933-102399,Save-on-Foods - Fort McMurray,Fort McMurray,CA,Daniel Montalbo
21144-188664,Stoneycreek Village,Fort McMurray,CA,Tony Rink
22041-209287,Fort McMurray Airport,Fort McMurray,CA,Patrick Bouyer
16767-163525,Frankin Ave & Queen St.,Fort McMurray,CA,Christopher Indermuehle
74751-97790,Safeway-Fort McMurray #888,Fort McMurray,CA,Micheal Schroeder
74830-100386,Safeway Fort Saskatchewan #846,Fort Saskatchewan,CA,Janet Cunningham
5039-149606,Fort Saskatchewan,Fort Saskatchewan,CA,Stephan Krull
74747-97963,Safeway-Grand Prairie #810,Grand Prairie,CA,Gary Cave
74840-100563,Safeway - Grand Prairie #826,Grand Prairie,CA,Rosaura Boggs
4845-108630,Mission Heights,Grande Prairie,CA,Kevin Cole
4838-108631,Cobblestone,Grande Prairie,CA,Linda Jackson
4534-94624,Rio Can Centre,Grande Prairie,CA,Kimberly Lee
70316-102937,Safeway - Hinton #825,Hinton,CA,Lola Cauthen
74715-97393,Safeway-Leduc #801,Leduc,CA,Isaac Seigler
17600-171685,Leduc Crossroads,Leduc,CA,Eli Bender
74730-97380,Safeway-Lethbridge #2276,Lethbridge,CA,Kenneth Tibbs
4839-107715,Mayor Magrath Drive,Lethbridge,CA,Herbert Bilbao
74499-97331,Safeway-Lethbridge #299,Lethbridge,CA,Amy Dennis
4628-97843,West Lethbridge Towne Centre,Lethbridge,CA,Amie Rosales
4372-10792,Lethbridge Chapters,Lethbridge,CA,Refugio Griggs
20581-108547,University Of Lethbridge,Lethbridge,CA,Ronald Guerra
4959-105052,Highway 16 & 75 Street,Lloydminster,CA,Edward Baltimore
22466-220884,Safeway - Lloydminster #884,Lloydminster,CA,Eugene Mack
4900-119884,Strachan Road,Medicine Hat,CA,Amanda Champ
79645-113146,Safeway - Medicine Hat #2220,Medicine Hat,CA,Leonard Bridges
4677-101293,Trans Can Hwy & 13th Ave SE,Medicine Hat,CA,Daniel Montalbo
49103-265264,Save On Foods North Lethbridge,North Lethbridge,CA,Parthenia Farnsworth
4532-94881,Cornerstone Southridge,Okotoks,CA,Ann Porter
74752-97381,Safeway-Okotoks #2223,Okotoks,CA,Mary Rivera
23362-229225,Bower Place,Red Deer,CA,Grace Patterson
79542-102931,Safeway - Red Deer #813,Red Deer,CA,Yvonne Perez
28766-250186,Teavana - Bower Place,Red Deer,CA,Matthew Herring
4337-1931,Gaetz Ave Chapters,Red Deer,CA,Pamela Plunkett
17770-182188,Red Deer College,Red Deer,CA,Maria Lovelady
4631-97848,Red Deer Village,Red Deer,CA,Cassie Swenson
18732-189726,Clearview,Red Deer,CA,Carl Champagne
4634-99283,Taylor Ave & 67th St,Red Deer,CA,Sabrina Bouwkamp
16944-165970,Gasoline Alley,Red Deer County,CA,William Anderson
28636-250187,Teavana - Cross Iron,Rocky View,CA,Antonio Bartlett
5063-145250,Cross Iron Indigo,Rocky View,CA,Buford Eisele
74748-97396,Safeway-Sherwood Park #811,Sherwood Park,CA,Alison Butler
74749-97398,Safeway-Sherwood Park #822,Sherwood Park,CA,Jack Murray
18977-185484,Emerald Hills,Sherwood Park,CA,Robert Jensen
17357-167527,Millennium Ridge,Sherwood Park,CA,Robert Gandy
4362-5763,Baseline Road,Sherwood Park,CA,Rodrick Garrett
16768-154344,Ash St & Wye Rd,Sherwood Park,CA,Charlie Mendoza
74784-97801,Safeway-Spruce Grove #857,Spruce Grove,CA,Fred Williams
15607-155027,Highway 16A & Century Rd,Spruce Grove,CA,Glenda Ray
4738-102813,Hwy 16A & Jennifer Heil Way,Spruce Grove,CA,Cassie Swenson
16459-159649,Servus Credit Union Place,St Albert,CA,Jama Pierce
79600-102408,Safeway - St Albert #806,St Albert,CA,Elizabeth Lamoreaux
23363-229224,Erin Ridge,St. Albert,CA,Amy Mccurdy
4519-81741,Village Landing,St. Albert,CA,Donald Martin
4330-1870,St.Albert Chapters,St. Albert,CA,Kenneth Freund
4995-137685,Bellerose Drive,St. Albert,CA,Deborah Thornton
4752-103831,Giroux Crossing,St. Albert,CA,Judith Pope
74750-97800,Safeway-Stony Plain #823,Stony Plain,CA,Kimberly Lee
18873-180064,Ranch Market-Strathmore,Strathmore,CA,Kimberly Lee
79531-103262,Safeway - Wetaskiwin #862,Wetaskiwin,CA,Connie Dingus
16484-136290,Sumas Mountain Village,Abbotsford,CA,Toby Waid
4442-78640,Sumas Way & DeLair Road,Abbotsford,CA,Amy Velez
1633-104763,Sevenoaks SC - S.Fraser & Gladwin,Abbotsford,CA,Christine Wicker
28177-250445,McCallum and No. 1,Abbotsford,CA,Joyce Patterson
4661-99980,Bakerview - Sumas Way,Abbotsford,CA,Ruthie Weaver
70080-103268,Abbotsford Hospital - main lobby,Abbotsford,CA,Patsy Mims
18623-164186,High Street - Abbotsford,Abbotsford,CA,Elizabeth Balas
20322-198464,Fraser Station - Abbotsford,Abbotsford,CA,Janine Freels
4236-552,West Oaks Mall,Abbotsford,CA,Amy Velez
26135-243089,Save On Foods Sumas,Abbotsford,CA,Julio Hansen
74876-100963,Safeway - Abbotsford #88,Abbotsford,CA,James Shives
4623-98618,Mt. Lehman Centre - Abbotsford,Abbotsford,CA,Douglas Jim
79692-120228,Safeway - Aldergrove #165,Aldergrove,CA,Rick Oden
21731-200386,SFU - West Mall Building,Burnaby,CA,Jess Gates
4660-100750,Tandem - Dawson & Gilmore,Burnaby,CA,Ivan Wortman
79644-107081,Safeway - Burnaby #44,Burnaby,CA,Noma Hanavan
4431-63939,Brentwood Mall Level 2,Burnaby,CA,Brian Dietrich
29966-256054,Kingsway - Station Square,Burnaby,CA,Shirley Carpenter
74720-96049,Safeway-Burnaby #42,Burnaby,CA,William Schlenz
4610-45179,Metrotown Food Court,Burnaby,CA,Brian Winston
4739-103079,Centrepoint-Kingsway & Miller,Burnaby,CA,Diane Hollister
4212-1703,Metrotown Chapters,Burnaby,CA,Bonnie Wilbanks
4821-104450,Marine Way & Byrne Road,Burnaby,CA,Jack Chastain
4923-108672,Lougheed & Holdom,Burnaby,CA,Cassie Adams
9039-138386,Lougheed & Willingdon,Burnaby,CA,Mark Bell
3067-137671,Boundary Rd & Canada Way,Burnaby,CA,April Jin
29914-253954,Solo District,Burnaby,CA,Patsy Mims
4453-82766,Kensington Square,Burnaby,CA,Mattie Graham
4274-565,Lougheed Mall,Burnaby,CA,James Johnson
4428-62582,Metropolis Skytrain,Burnaby,CA,Maria Martin
22867-224828,Simon Fraser University - Cornersto,Burnaby,CA,Loyd Rama
29965-256056,Station Square Central Blvd.,Burnaby,CA,Roy Hattley
4873-114186,Big Bend Crossing - Marine & Byrne,Burnaby,CA,Catherine Campbell
28228-250198,Teavana - Metropolis at Metrotown,Burnaby,CA,Robert Hurley
4539-94946,Kingsway & Hall - Highgate Village,Burnaby,CA,Kerry Stalker
74839-99492,Safeway - Burnaby #121,Burnaby,CA,Susan Spaulding
21341-209288,Fortius Sport and Health,Burnaby,CA,Shirley Fenton
127-168,Carlton Square,Burnaby,CA,Sharon Barry
4293-556,Discovery Harbour,Campbell River,CA,Elmer Hill
4792-106467,"Mariner Square, Campbell River",Campbell River,CA,Daniel Owens
